Name,Team,PlayerId,classified_role,Classification,G,GS,IP,TBF,W,L,CG,ShO,SV,BS,HLD,SD,MD,Pulls,ERA,R,ER,H,HR,SO,BB,IBB,HBP,WP,BK,Events,GB,LD,FB,IFFB,BU,IFH,BUH,Balls,Strikes,Pitches,RS,RS_per_9,K_pct,BB_pct,K_minus_BB_pct,K_per_9,BB_per_9,K_to_BB,H_per_9,HR_per_9,AVG,WHIP,BABIP,LOB_pct,GB_pct,LD_pct,FB_pct,IFFB_pct,GB_to_FB,HR_to_FB,IFH_pct,BUH_pct,FIP,xFIP,SIERA,tERA,kwERA,E_minus_F,RAR,WAR,Dollars,WPA,RE24,REW,pLI,inLI,gmLI,exLI,WPA_to_LI,Clutch,OSwing_pct,ZSwing_pct,Swing_pct,OContact_pct,ZContact_pct,Contact_pct,Zone_pct,FStrike_pct,SwStr_pct,CStr_pct,CSW_pct,ERA_minus,FIP_minus,xFIP_minus,Pace,RA9_WAR,BIP_Wins,LOB_Wins,FDP_Wins,Pull_pct,Cent_pct,Oppo_pct,Soft_pct,Med_pct,Hard_pct,TTO_pct,FRM,K_pct_plus,BB_pct_plus,K_per_9_plus,BB_per_9_plus,K_to_BB_plus,H_per_9_plus,HR_per_9_plus,AVG_plus,WHIP_plus,BABIP_plus,LOB_pct_plus,GB_pct_plus,LD_pct_plus,FB_pct_plus,HR_to_FB_pct_plus,Pull_pct_plus,Cent_pct_plus,Oppo_pct_plus,Med_pct_plus,Hard_pct_plus,EV,LA,Barrels,Barrel_pct,maxEV,HardHit,HardHit_pct,FA_pct,FAv,wFB,wFB_per_c,FA_pct_sc,vFA_sc,FA_X_sc,FA_Z_sc,wFA_sc,wFA_per_c_sc,OSwing_pct_sc,ZSwing_pct_sc,Swing_pct_sc,OContact_pct_sc,ZContact_pct_sc,Contact_pct_sc,Zone_pct_sc,botERA,botOvr_FA,botStf_FA,botCmd_FA,botOvr,botStf,botCmd,botxRV100,Stf_plus_FA,Loc_plus_FA,Pit_plus_FA,Stuff_plus,Location_plus,Pitching_plus,average_batters_faced_per_appearance_SP,average_innings_pitched_per_appearance_SP,average_batters_faced_per_appearance_RP,average_innings_pitched_per_appearance_RP,z_total_score
Hunter Gaddis,CLE,25636,Starting Pitcher,strong_rp,4,0,10.2,45,1,0,0,0,0,0,0,1,0,1,2.531242004,3,3,11,2,4,3,0,0,0,0,38,10,5,23,2,0,0,0,60,108,168,3,2.531242004,0.0889,0.0667,0.0222,3.374989338,2.531242004,1.3333,9.28122068,1.687494669,0.261904762,1.312495854,0.25,0.9821,0.263157894,0.131578947,0.605263157,0.086956521,0.434782608,0.086956521,0.0,0.0,5.786281886,6.91382055,6.47217437,4.70164906,5.952063211,-3.255039883,-1.034530044,-0.100713,-0.805701971,0.110422,2.359999895,0.243189007,0.428364009,0.395884991,0.523750007,1.250200033,-0.0567679,0.314543992,0.2979,0.7838,0.5119,0.8929,0.8966,0.8953,0.4405,0.6667,0.0536,0.131,0.1845,60.40789194,137.1567772,161.42175,19.1066,0.214297995,0.133428007,0.181583002,0.315010995,0.2895,0.3947,0.3158,0.1316,0.5,0.3684,0.2,0.00507936,38.32326225,78.1514958,37.93883295,77.3673192,49.03727766,110.3053081,137.8469418,107.8178925,101.0832997,85.25207398,136.477915,62.85658398,66.69925038,157.5947562,69.58581397,70.54535254,114.6757387,128.6610216,96.10487274,113.5049101,89.81315532,22.23431557,2,0.0526,108.765,12,0.3158,0.4345,93.6806,0.160100996,0.219316434,0.4371,93.63150819,-3.765959021,9.386780621,0.150656499,0.206378766,0.1892,0.7742,0.515,0.8571,0.9028,0.8953,0.5569,3.987097083,71.23982658,42.39725986,80.0,55.73181708,45.55600875,62.11223488,-0.228845,85.51369863,112.5123288,102.5616438,84.78862275,107.3347305,102.0508982,9.0,4.5,0.0,0.0,3.5193408922928526
Levi Stoudt,CIN,25650,Middle Reliever,strong_rp,2,0,3.1,17,0,0,0,0,0,0,0,0,0,2,2.700002768,1,1,3,0,4,4,0,0,0,0,9,4,2,3,0,0,0,0,31,38,69,3,8.100008304,0.2353,0.2353,0.0,10.80001107,10.80001107,1.0,8.100008304,0.0,0.230769231,2.100002153,0.333333333,0.8571,0.444444444,0.222222222,0.333333333,0.0,1.333333333,0.0,0.0,0.0,4.455041113,5.943060263,6.307452038,5.01738975,6.218729877,-1.755038345,0.132032007,0.013086,0.104688004,0.007396,-0.093999997,-0.00507855,1.181540012,0.982971013,0.810800016,1.378399968,-0.038741201,0.045000828,0.2391,0.6087,0.3623,0.6364,0.7143,0.68,0.3333,0.4118,0.1159,0.1884,0.3043,58.67616964,96.51105902,135.6872625,17.0588,0.086495101,-0.0269769,0.100386001,0.073409103,0.3333,0.5556,0.1111,0.1111,0.6667,0.2222,0.4706,-0.048387099,105.691261,271.8820978,125.8182329,323.6569365,38.87405035,93.67419927,0.0,92.82454191,157.7122859,112.180565,119.3868801,102.9705164,109.5430068,91.19577464,0.0,81.00051748,159.9779814,46.06405687,129.0751468,67.71434461,91.34600152,4.273000081,0,0.0,102.88,3,0.3333,0.5507,94.8947,0.502286971,1.321807817,0.5507,94.88947497,-5.69147371,9.423526162,0.541364074,1.424642299,0.225,0.5517,0.3623,0.5556,0.75,0.68,0.4203,5.352304203,48.01170421,47.08796316,43.72491658,41.05416725,51.03799058,32.34832232,0.681295362,92.92105263,90.98947368,93.38684211,93.41449275,87.17101449,93.31884058,9.0,3.5,6.0,2.5,-5.019433377949841
Kevin Kelly,TBR,25679,Middle Reliever,elite_rp,57,0,67.0,276,5,2,0,0,1,1,11,19,9,53,3.089552239,27,23,53,2,56,15,1,10,1,0,195,93,38,64,7,0,8,0,369,697,1066,50,6.71641791,0.2029,0.0543,0.1486,7.52238806,2.014925373,3.7333,7.119402985,0.268656716,0.211155378,1.014925373,0.264248705,0.6782,0.476923076,0.194871794,0.328205128,0.109375,1.453125,0.03125,0.086021505,0.0,3.090860778,4.282123265,3.827971424,3.050295012,4.436121182,-0.001308539,11.72089958,1.190240026,9.521900177,0.428297997,3.240999937,0.417477012,1.041309953,1.008509994,1.317100048,1.132640004,0.798192024,-0.386885097,0.3027,0.6234,0.4465,0.7135,0.8456,0.7962,0.4484,0.6304,0.091,0.2073,0.2983,75.60717638,75.03310375,99.93723199,18.358,0.966057003,0.498948008,-0.723128974,-0.224180996,0.4051,0.3692,0.2256,0.1641,0.5385,0.2974,0.2645,-0.189999998,87.47701222,63.71045907,84.56045202,61.58612029,137.3043775,84.61257056,21.94585111,86.92597922,78.16558457,90.11100048,94.24103605,113.9154707,98.78329988,85.45606407,25.00740211,98.73060531,107.2659217,91.9321487,103.4975552,91.63546589,87.02461939,10.34307705,7,0.0359,110.02,64,0.3282,0.4925,90.6533,9.293910027,1.770268576,0.0113,92.07500203,-6.108958562,6.709408442,0.159194298,1.326619151,0.2328,0.613,0.4475,0.6667,0.832,0.7945,0.5647,3.231667852,20.0,43.187465,20.0,63.85362054,62.91987702,54.04531583,-0.732463368,107.9666667,102.6916667,105.45,97.40478873,99.5370892,104.1344601,0.0,0.0,4.7368421052631575,1.4385964912280702,35.3602735026802
Matt Brash,SEA,25756,Setup/Closer Pitcher,elite_rp,78,0,70.2,308,9,4,0,0,4,5,24,35,13,71,3.056606524,26,24,65,3,107,29,0,6,11,0,166,76,32,57,4,1,2,1,495,811,1306,40,5.094344206,0.3474,0.0942,0.2532,13.62737075,3.693399549,3.6897,8.278309335,0.382075815,0.238095238,1.330189876,0.380368098,0.7724,0.46060606,0.193939393,0.345454545,0.070175438,1.333333333,0.052631578,0.026315789,1.0,2.264472954,3.046187566,2.855312988,2.279403861,3.179768839,0.79213357,20.34609985,2.072649956,16.58119965,0.504396021,7.302999973,0.743873,1.572209954,1.226740003,1.479560018,1.16316998,0.683169007,-0.362349247,0.325,0.621,0.4394,0.4423,0.8179,0.6475,0.3865,0.6169,0.1547,0.1753,0.33,74.57432343,54.21749692,71.06198435,18.8949,1.36492002,-1.205389977,0.497653008,-0.707736015,0.3313,0.3494,0.3193,0.1988,0.494,0.3072,0.4513,0.319999993,149.7780109,110.3763018,153.1876076,112.8886221,135.6979839,98.38592283,31.21075501,98.01626588,102.4460241,129.708677,107.3381058,110.0180696,98.31065247,89.94736283,42.11772911,80.74468062,101.5041478,130.0819767,94.94698259,94.65254546,88.05636245,12.48066702,8,0.0482,108.405,57,0.3434,0.3673,98.1733,-4.150380135,-0.866467669,0.3367,98.07448569,-6.295603689,7.559385122,-3.953866206,-0.900652894,0.2977,0.5949,0.4394,0.3892,0.7892,0.6475,0.477,3.701278224,53.19099052,65.68216743,47.46869818,58.80471735,77.60825665,47.02493283,-0.419389717,107.0751708,91.87835991,93.81822323,122.3642364,94.13246355,104.7216424,9.0,4.4,3.7058823529411766,1.1470588235294117,36.88424019637701
Hunter Brown,HOU,25880,Setup/Closer Pitcher,strong_rp,2,0,3.0,11,1,0,0,0,0,0,0,1,0,1,0.0,0,0,1,0,1,2,0,0,0,0,8,6,1,1,0,0,0,0,22,22,44,1,3.0,0.0909,0.1818,-0.0909,3.0,6.0,0.5,3.0,0.0,0.111111111,1.0,0.125,1.0,0.75,0.125,0.125,0.0,6.0,0.0,0.0,0.0,4.588373216,5.139490855,5.793400024,4.495954329,7.309638968,-4.588373216,-0.055039901,-0.00549681,-0.0439745,0.188912004,1.585000038,0.156466007,0.811632991,1.088269949,0.677399993,2.495599985,0.14452,0.088235453,0.2759,0.6,0.3864,0.625,1.0,0.8235,0.3409,0.2727,0.0682,0.1136,0.1818,0.0,108.5884079,119.9679678,19.8438,0.148025006,0.114207998,0.039313901,0.153522,0.5,0.375,0.125,0.125,0.875,0.0,0.2727,-0.035845801,39.19424548,213.1404443,33.7235136,183.3897804,18.38897913,35.65435363,0.0,45.74092408,77.01609068,42.62603699,138.9593317,179.1412648,63.36428803,32.54674317,0.0,121.8510636,108.9419518,50.92832115,168.1835273,0.0,86.98137665,-6.834374905,0,0.0,96.1463,3,0.375,0.5682,96.44,1.332380056,5.329520226,0.5682,96.35200195,-4.024639893,9.711160278,1.371454626,5.485818505,0.2593,0.5882,0.3864,0.5714,1.0,0.8235,0.3864,6.061804545,55.2803612,48.07017,60.5463372,33.42609932,45.29394727,37.39055114,1.154295227,109.508,90.336,85.464,99.70909091,89.18409091,88.78181818,9.0,6.0,6.6,1.8,9.801938390106
Yennier Cano,BAL,25911,Middle Reliever,elite_rp,72,0,72.2,283,1,4,0,0,8,6,31,34,8,52,2.105506429,19,17,60,4,65,13,2,3,2,1,202,116,45,39,1,2,6,0,339,679,1018,39,4.830279456,0.2297,0.0459,0.1837,8.050465759,1.610093152,5.0,7.431199162,0.495413277,0.224719101,1.004588035,0.282828283,0.8097,0.58,0.225,0.195,0.025641025,2.974358974,0.102564102,0.051724137,0.0,2.842195485,3.013949264,2.975579974,3.329294817,4.013782881,-0.736689055,16.5298996,1.677350044,13.41880035,2.631010056,16.42499924,1.700279951,1.870499969,1.626809955,1.81961,1.911520004,1.715319991,-0.30873881,0.3609,0.6793,0.5015,0.6146,0.8623,0.7627,0.4415,0.689,0.1189,0.1621,0.2809,50.34488969,67.41656584,70.30879878,19.9521,2.847719908,0.191793993,0.978573978,1.170369983,0.3713,0.3614,0.2673,0.203,0.5248,0.2723,0.2898,0.270000011,99.02433111,53.84997025,90.49666385,49.21243826,183.8897913,88.31820094,40.46899021,92.50973409,77.36944319,96.44679077,112.509686,138.5359115,114.0557185,50.77291935,82.0755757,90.48346287,104.9869633,108.9160133,100.8625397,83.88446317,88.38020503,-2.482095536,11,0.0545,113.725,76,0.3762,0.586,96.3674,13.7354002,2.304597349,0.0295,96.51666667,-9.470467122,4.030566661,0.687637635,2.292125449,0.3361,0.6541,0.5015,0.5549,0.8584,0.7608,0.5202,2.877373261,45.9622875,34.71204667,57.46646958,67.66271536,63.69745627,63.49073732,-0.96865942,83.58333333,115.3791667,100.425,92.21727542,104.7219151,96.40730503,0.0,0.0,6.846153846153846,1.6923076923076923,66.94830178120827
Darius Vines,ATL,25928,Middle Reliever,strong_rp,3,0,8.1,35,0,0,0,0,0,0,0,0,1,3,5.40000206,5,5,7,1,4,4,0,0,0,0,27,13,2,12,1,0,1,0,51,86,137,9,9.720003708,0.1143,0.1143,0.0,4.320001648,4.320001648,1.0,7.560002884,1.080000412,0.225806452,1.320000504,0.230769231,0.625,0.481481481,0.074074074,0.444444444,0.083333333,1.083333333,0.083333333,0.076923076,0.0,5.295040661,6.115869173,5.833491516,3.984223938,6.218729877,0.104961399,-0.537770987,-0.0520055,-0.416043997,-0.11135,-0.47299999,-0.0477181,0.829648972,0.573333025,0.596000016,0.352667004,-0.033907201,-0.100306188,0.25,0.75,0.4706,0.6316,0.8444,0.7813,0.4412,0.6,0.1022,0.1606,0.2628,121.7116168,122.7337403,139.6296742,17.1569,-0.030298499,0.129121006,-0.107414,0.021707,0.4444,0.4074,0.1481,0.2222,0.4815,0.2963,0.2571,0.049180299,51.33575536,132.057019,50.32726077,129.4626913,38.87405035,87.42919637,88.00381028,90.8283152,99.13337301,77.66346807,87.0529334,111.5513927,36.51433559,121.5943662,64.35950546,108.00069,117.3171863,61.4187425,93.22093939,90.28579281,84.19407371,10.85063002,1,0.037,108.329,8,0.2963,0.2941,89.575,-0.596329987,-1.490824968,0.2941,89.49500122,-3.767625046,10.24765015,-0.557253145,-1.393132862,0.2353,0.7059,0.4706,0.625,0.8333,0.7813,0.5,5.748577007,37.70670975,29.54341125,50.524058,36.79366161,36.74550861,42.09977321,0.945475766,80.18,91.7575,86.9,78.36397059,97.63308824,88.6125,9.0,6.0,8.666666666666666,3.0,-0.1968352328853519
Quinn Priester,PIT,25977,Starting Pitcher,strong_rp,2,0,10.0,42,1,0,0,0,0,0,0,0,2,2,7.2,8,8,9,3,6,3,0,0,0,0,33,19,4,10,2,0,1,0,53,100,153,4,3.6,0.1429,0.0714,0.0714,5.4,2.7,2.0,8.1,2.7,0.230769231,1.2,0.2,0.5128,0.575757575,0.121212121,0.303030303,0.2,1.9,0.3,0.052631578,0.0,6.855039883,4.608392799,4.444111113,6.086611412,5.36158702,0.344960117,-1.939720035,-0.175044999,-1.400359988,-0.234871998,-3.160000086,-0.310660005,0.396380991,0.449126989,0.720899999,1.058699965,-0.191741005,-0.40080002,0.3038,0.5946,0.4444,0.5833,0.8636,0.7647,0.4837,0.6667,0.1046,0.2092,0.3137,162.3109592,156.621483,105.238551,15.4299,-0.187206998,0.204776004,-0.216938004,-0.0121619,0.5455,0.303,0.1515,0.1515,0.4242,0.4242,0.2857,0.061999999,64.16969397,82.53563657,62.90905196,80.91415118,77.74810069,93.67410324,220.0094418,92.82454191,90.12121381,67.30833899,71.4280478,133.3936234,59.75073091,82.90524974,231.6942206,132.5463014,87.2607172,62.81462286,82.13872984,129.2728398,90.27485056,4.51330289,4,0.1212,106.412,15,0.4545,0.5294,94.8889,1.425250053,1.759567967,0.2353,94.59166802,-2.130477693,6.714249929,-0.721354477,-2.003762436,0.3134,0.5465,0.4444,0.5714,0.8511,0.7647,0.5621,4.339904052,54.92667444,57.33036222,53.82569167,51.9386783,45.15710078,58.84313157,0.006360719,82.41111111,99.59444444,98.73333333,101.9823529,99.77712418,99.17254902,9.0,5.5,9.0,5.5,-5.448928834685821
Brendan White,DET,26024,Setup/Closer Pitcher,strong_rp,31,0,38.2,164,2,2,0,0,0,0,1,4,5,22,4.887927016,23,21,37,4,41,13,0,3,1,0,107,55,21,30,1,1,8,0,205,408,613,22,5.120685445,0.25,0.0793,0.1707,9.543095603,3.025859581,3.1538,8.612061885,0.931033717,0.25,1.293102385,0.32038835,0.6329,0.518867924,0.198113207,0.283018867,0.033333333,1.833333333,0.133333333,0.145454545,0.0,3.720556741,3.65850302,3.503009729,3.924675175,4.16994939,1.167370275,2.181819916,0.219979003,1.759829998,-0.550248027,-1.467000008,-0.113261998,0.551633,0.648773015,0.653845012,0.741735995,0.077490501,-1.074979822,0.3588,0.6537,0.4828,0.5906,0.8393,0.7322,0.4206,0.6585,0.1289,0.1811,0.31,113.9053628,87.57369102,85.36755089,16.3718,-0.181142002,-0.217618003,-0.183502004,-0.401120991,0.514,0.1963,0.2897,0.1215,0.514,0.3645,0.3537,0.142623007,107.7841762,92.92403477,107.2755715,92.48528736,115.9920222,102.3525,76.05366287,102.9170792,99.58969055,109.2550851,87.94894404,123.9342082,100.4264185,73.69073902,106.6982487,125.2674484,57.01634853,118.0394733,98.79940177,112.2925747,90.00320313,5.145890944,8,0.0748,110.516,40,0.3738,0.3928,94.141,4.959199905,2.066333294,0.3155,94.31746032,-2.340026533,5.71703714,3.598786194,1.904119679,0.3498,0.6081,0.4775,0.5283,0.8333,0.7203,0.4942,3.479094214,55.43256249,65.37533677,48.20245148,61.19347537,61.70792184,58.10379684,-0.567511739,91.62380952,98.64074074,93.60899471,99.80167785,101.422651,104.2347315,6.5,1.5,5.258064516129032,1.4838709677419355,0.303433242934727
Beau Brieske,DET,26079,Starting Pitcher,strong_rp,24,0,33.0,143,2,3,0,0,2,0,4,9,5,18,3.818181818,14,14,33,4,29,12,0,0,0,0,102,41,22,38,4,1,3,1,221,379,600,6,1.636363636,0.2028,0.0839,0.1189,7.909090909,3.272727273,2.4167,9.0,1.090909091,0.251908397,1.363636364,0.295918367,0.7868,0.405940594,0.217821782,0.376237623,0.105263157,1.078947368,0.105263157,0.073170731,1.0,4.164130792,4.49223415,4.303487658,4.446975071,4.792156451,-0.345948974,1.50620997,0.151478007,1.21183002,0.058910102,2.102999926,0.225097001,1.053609967,1.071359992,1.229110003,1.206470013,-0.052012298,0.107924926,0.3407,0.7308,0.4941,0.7236,0.8713,0.8095,0.3933,0.6503,0.0933,0.14,0.2333,88.97665284,98.02722827,104.8460665,21.5471,0.430945992,-0.0129615,0.292429,0.279466987,0.451,0.3039,0.2451,0.1765,0.5392,0.2843,0.3147,0.103713997,87.43331738,98.3725121,88.90744495,100.0307893,88.88006576,106.9630609,89.11345602,103.7027057,105.0219418,100.9106182,109.3334842,96.96094861,110.4169771,97.9624743,84.23545902,109.9048808,88.29282349,99.85945316,103.6425098,87.59272473,86.87587589,13.35247362,6,0.0588,110.185,30,0.2941,0.5832,96.4561,1.434970021,0.413536029,0.3918,96.62522079,-3.491095767,9.737304688,0.877934035,0.38171045,0.2973,0.6907,0.4923,0.6705,0.8706,0.8097,0.4957,3.991486865,61.67801348,53.6682033,61.49734774,55.68460613,52.82820647,55.22998816,-0.225917308,109.2256522,106.5430435,103.7208696,109.8398637,104.4063032,102.586201,9.0,5.6,0.0,0.0,6.828370843052771
Andre Pallante,STL,26108,Setup/Closer Pitcher,strong_rp,62,0,68.0,302,4,1,0,0,0,5,13,8,10,53,4.764705882,37,36,76,6,43,30,0,3,6,1,226,175,27,23,0,1,9,0,450,690,1140,35,4.632352941,0.1424,0.0993,0.043,5.691176471,3.970588235,1.4333,10.05882353,0.794117647,0.282527881,1.558823529,0.318181818,0.7157,0.777777777,0.12,0.102222222,0.0,7.608695652,0.260869565,0.051428571,0.0,4.593275177,4.005438663,3.48083931,3.984765008,5.702173586,0.171430706,-0.827771008,-0.081633002,-0.653064013,-0.489165992,-5.224999905,-0.533964992,1.097530007,0.883614004,1.151409984,1.068079948,-0.609134972,0.163437826,0.2547,0.7002,0.453,0.6584,0.9211,0.8391,0.4451,0.5894,0.0728,0.1526,0.2254,111.594695,106.6469349,91.4829325,21.868,0.056729302,-0.423687011,0.562048972,0.138362005,0.3673,0.4204,0.2124,0.1991,0.5398,0.2611,0.2616,-0.860000014,63.95721149,114.7846604,66.30120673,118.9913988,55.71947215,116.3273177,64.70865935,113.6439249,117.0692238,107.0814484,99.68685807,180.1984036,59.15322371,27.96670419,201.4732351,89.24393303,121.0452868,88.05164841,104.5166011,79.54937367,89.07644097,-11.47644423,8,0.0354,112.456,94,0.4159,0.691,96.1131,4.105510235,0.521665849,0.6626,96.05517449,-2.228952261,5.420570434,6.38738101,0.84713276,0.2355,0.6468,0.4534,0.6349,0.9051,0.8391,0.5299,4.823291782,48.65933997,49.91768922,43.52818414,46.74167539,47.39060073,43.4481756,0.328619132,99.7073509,93.68238558,97.29223301,105.0894981,94.47760223,99.44386617,9.0,5.7,5.567567567567568,1.7027027027027026,-5.432723157602808
Ryan Pepiot,LAD,26221,Starting Pitcher,elite_rp,5,0,24.0,95,0,0,0,0,0,0,0,4,0,5,2.25,6,6,18,5,27,4,0,2,0,0,62,19,14,25,1,4,1,0,136,260,396,4,1.5,0.2842,0.0421,0.2421,10.125,1.5,6.75,6.75,1.875,0.202247191,0.916666667,0.228070175,1.0,0.327586206,0.24137931,0.431034482,0.04,0.76,0.2,0.052631578,0.0,4.463373216,3.477282504,3.008972188,5.03913924,3.31346672,-2.213373216,0.249880999,0.024559001,0.196472004,0.578025997,7.168000221,0.667508006,0.704171002,0.68502897,0.652999997,0.604439974,0.470750988,0.35010928,0.3274,0.7,0.4874,0.6081,0.8319,0.7461,0.4293,0.6421,0.1237,0.1692,0.2929,52.72055149,100.6926047,79.43373302,16.9192,0.628014028,0.326954991,0.276499987,0.603455007,0.4032,0.3548,0.2419,0.129,0.5484,0.3226,0.3789,0.074285701,127.6639181,48.65258588,117.9544724,44.95230621,262.3998398,78.0617527,152.7843346,81.35184572,68.84259388,76.75512341,139.2846934,75.89637184,118.9863694,117.9255706,154.4628137,97.98449694,102.1794848,100.3007687,106.1747175,98.29501642,87.84258823,18.95051733,7,0.1129,109.311,19,0.3065,0.5202,94.2282,2.595540047,1.259970896,0.5202,94.16650865,-4.727558321,10.11732972,2.635920893,1.279573249,0.3184,0.6615,0.4874,0.5469,0.8527,0.7513,0.4924,4.366036465,49.93207155,50.27207621,50.8477666,51.65776199,50.19003879,55.56921058,0.023781793,98.39126214,97.91067961,93.69563107,95.24242424,100.6931818,100.0181818,9.142857142857142,4.714285714285714,9.0,3.0,18.637901984116603
Ryne Nelson,ARI,26253,Starting Pitcher,elite_rp,2,0,5.2,20,1,0,0,0,0,0,0,1,0,1,0.0,0,0,1,0,5,2,0,0,0,0,13,4,0,9,0,0,0,0,23,51,74,9,14.29410963,0.25,0.1,0.15,7.941172016,3.176468806,2.5,1.588234403,0.0,0.055555556,0.529411468,0.076923077,1.0,0.307692307,0.0,0.692307692,0.0,0.444444444,0.0,0.0,0.0,2.549157926,5.175069908,4.414712485,0.89043063,4.418729877,-2.549157926,0.833427012,0.085653797,0.685230017,0.0942,2.697999954,0.267504007,0.211679995,0.298400015,0.424400002,0.044399999,0.254873008,0.190138342,0.3684,0.7778,0.5676,0.4286,0.7857,0.6667,0.4865,0.7,0.1892,0.1216,0.3108,0.0,60.24272153,118.1665561,18.2222,0.249816999,0.245109007,-0.080946103,0.164162993,0.0769,0.5385,0.3846,0.0769,0.7692,0.1538,0.35,-0.0425,112.2969651,115.5498919,92.51325981,95.19306563,97.18512587,18.36746092,0.0,22.34664898,39.75933673,25.88782269,139.2846934,71.28728047,0.0,189.406609,0.0,18.69242691,155.055582,159.4525045,148.9328618,46.87916144,86.89384578,22.37946261,1,0.0769,98.209,4,0.3077,0.6757,94.82,2.503700018,5.007400036,0.6757,94.76400391,-3.225620117,11.09089966,2.542780835,5.08556167,0.3889,0.7368,0.5676,0.4286,0.7857,0.6667,0.5135,2.214665676,80.0,55.630464,80.0,74.78770649,53.30380243,80.0,-1.410466216,116.5,116.64,125.58,113.0378378,112.6378378,121.1972973,9.0,6.333333333333333,0.0,0.0,40.471631311907416
Drey Jameson,ARI,26260,Starting Pitcher,elite_rp,12,0,32.0,133,3,0,0,0,1,0,1,6,1,9,2.8125,10,10,31,5,29,11,0,1,0,0,92,40,15,37,0,0,1,0,180,326,506,14,3.9375,0.218,0.0827,0.1353,8.15625,3.09375,2.6364,8.71875,1.40625,0.256198347,1.3125,0.298850575,0.9167,0.434782608,0.163043478,0.402173913,0.0,1.081081081,0.135135135,0.025,0.0,4.598789883,4.479229192,4.105846761,4.400047414,4.594669727,-1.786289883,-0.758745015,-0.074245103,-0.593961,0.842068017,8.416000366,0.841260016,0.704375982,0.811471999,0.888599992,0.93720001,0.202503994,0.992976882,0.3474,0.629,0.4704,0.5152,0.8489,0.7101,0.4368,0.5113,0.1364,0.1739,0.3103,64.15520497,108.5939525,102.2918504,19.1111,0.777695,-0.029350501,0.881290019,0.851939976,0.3152,0.413,0.2717,0.0761,0.5217,0.4022,0.3383,-0.299015999,97.94321735,95.5675787,95.01888057,92.71413156,102.4861327,100.8297639,114.5882509,103.0531416,98.5700776,100.575679,127.6776356,100.7320268,80.37122774,110.0296847,104.3667659,76.59831545,118.9401514,112.6566608,101.0153323,122.5482433,91.6643491,12.64271744,13,0.1413,113.777,42,0.4565,0.5237,95.9962,-2.791610003,-1.053437737,0.2885,96.81096158,-4.416260184,9.214383896,0.289816562,0.198504495,0.3182,0.6098,0.4704,0.4286,0.8447,0.7101,0.5217,4.189510455,56.11410144,59.90402877,57.60769452,53.55560968,55.13151603,54.9252187,-0.093901146,101.8554795,104.5842466,100.0424658,103.8106719,100.3456522,99.33695652,9.0,6.25,0.0,0.0,14.297844893557976
Bryan Hoeing,MIA,26304,Middle Reliever,strong_rp,26,0,42.0,177,2,1,0,0,0,0,1,5,3,15,4.714285714,24,22,42,7,34,13,2,1,1,0,129,62,23,44,0,0,3,0,245,418,663,22,4.714285714,0.1921,0.0734,0.1186,7.285714286,2.785714286,2.6154,9.0,1.5,0.257668712,1.30952381,0.286885246,0.6926,0.480620155,0.178294573,0.341085271,0.0,1.409090909,0.159090909,0.048387096,0.0,4.80265893,4.368076271,4.18104958,4.815181958,4.795001064,-0.088373216,-1.90091002,-0.186257005,-1.490059972,-0.0106999,-5.748000145,-0.549678028,0.645088971,0.618542016,0.756585002,1.441799998,-0.00995512,-0.006631584,0.3092,0.6245,0.4335,0.6613,0.8957,0.7944,0.3943,0.6441,0.089,0.1961,0.2851,107.2928223,111.4788921,99.75604036,18.7111,-0.078120403,0.075691603,0.032445401,0.108136997,0.3488,0.3721,0.2791,0.124,0.5814,0.2946,0.3051,0.166415006,86.28467355,84.86715145,84.87729233,83.48285439,101.6705932,104.0823369,122.2274677,103.6445805,98.34656269,96.54884692,96.47424645,111.3518376,87.88915635,93.31660661,122.8681472,84.76798342,107.1480434,115.6957707,112.565535,89.76087538,89.46406555,8.327500343,11,0.0853,109.539,51,0.3953,0.6329,94.3007,-4.018459797,-0.959059617,0.0968,94.11562347,-7.822078228,6.932781219,-0.137582969,-0.214973389,0.2814,0.5902,0.4342,0.5957,0.8808,0.7875,0.4947,4.195750241,39.43108047,36.30092859,49.760685,53.48848891,46.5582983,54.24742496,-0.089740468,86.44285714,98.79365079,86.92063492,98.13233438,102.5605678,101.5716088,9.0,3.0,5.714285714285714,1.7142857142857142,-1.533412374071397
