Name,Team,PlayerId,classified_role,Classification,G,GS,IP,TBF,W,L,CG,ShO,SV,BS,HLD,SD,MD,Pulls,ERA,R,ER,H,HR,SO,BB,IBB,HBP,WP,BK,Events,GB,LD,FB,IFFB,BU,IFH,BUH,Balls,Strikes,Pitches,RS,RS_per_9,K_pct,BB_pct,K_minus_BB_pct,K_per_9,BB_per_9,K_to_BB,H_per_9,HR_per_9,AVG,WHIP,BABIP,LOB_pct,GB_pct,LD_pct,FB_pct,IFFB_pct,GB_to_FB,HR_to_FB,IFH_pct,BUH_pct,FIP,xFIP,SIERA,tERA,kwERA,E_minus_F,RAR,WAR,Dollars,WPA,RE24,REW,pLI,inLI,gmLI,exLI,WPA_to_LI,Clutch,OSwing_pct,ZSwing_pct,Swing_pct,OContact_pct,ZContact_pct,Contact_pct,Zone_pct,FStrike_pct,SwStr_pct,CStr_pct,CSW_pct,ERA_minus,FIP_minus,xFIP_minus,Pace,RA9_WAR,BIP_Wins,LOB_Wins,FDP_Wins,Pull_pct,Cent_pct,Oppo_pct,Soft_pct,Med_pct,Hard_pct,TTO_pct,FRM,K_pct_plus,BB_pct_plus,K_per_9_plus,BB_per_9_plus,K_to_BB_plus,H_per_9_plus,HR_per_9_plus,AVG_plus,WHIP_plus,BABIP_plus,LOB_pct_plus,GB_pct_plus,LD_pct_plus,FB_pct_plus,HR_to_FB_pct_plus,Pull_pct_plus,Cent_pct_plus,Oppo_pct_plus,Med_pct_plus,Hard_pct_plus,EV,LA,Barrels,Barrel_pct,maxEV,HardHit,HardHit_pct,FA_pct,FAv,wFB,wFB_per_c,FA_pct_sc,vFA_sc,FA_X_sc,FA_Z_sc,wFA_sc,wFA_per_c_sc,OSwing_pct_sc,ZSwing_pct_sc,Swing_pct_sc,OContact_pct_sc,ZContact_pct_sc,Contact_pct_sc,Zone_pct_sc,botERA,botOvr_FA,botStf_FA,botCmd_FA,botOvr,botStf,botCmd,botxRV100,Stf_plus_FA,Loc_plus_FA,Pit_plus_FA,Stuff_plus,Location_plus,Pitching_plus,average_batters_faced_per_appearance_SP,average_innings_pitched_per_appearance_SP,average_batters_faced_per_appearance_RP,average_innings_pitched_per_appearance_RP,z_total_score
Carlos Vargas,ARI,22915,Setup/Closer Pitcher,average_rp,5,0,4.2,22,0,0,0,0,0,0,0,0,0,2,5.785710345,3,3,5,2,7,4,0,1,0,0,10,4,3,3,0,0,0,0,34,49,83,1,1.928570115,0.3182,0.1818,0.1364,13.4999908,7.714280459,1.75,9.642850574,3.85714023,0.294117647,1.928570115,0.375,0.9722,0.4,0.3,0.3,0.0,1.333333333,0.666666666,0.0,0.0,9.040750227,4.532194459,4.420017783,10.6832489,4.582366241,-3.255039883,-1.312770009,-0.125017002,-1.000130057,0.00979607,-0.764999986,-0.080796197,0.094472699,0.045644399,0.052760001,0.042399999,-0.185178995,0.288871068,0.2093,0.6316,0.4074,0.6667,0.75,0.7273,0.4691,0.5455,0.1084,0.1928,0.3012,131.9763317,213.3806923,103.5001845,19.8852,-0.020440601,-0.050287802,0.154863998,0.104575999,0.6,0.2,0.2,0.2,0.2,0.6,0.5909,-0.050000001,142.9234101,210.0907116,157.2725228,231.1831316,68.02958811,111.5167136,314.2989884,118.3057887,144.8375664,126.2031356,135.4156741,92.67346482,147.8830593,82.07619726,514.8760453,145.8009316,57.59207336,82.91530246,38.72254409,182.8287306,95.38900146,4.475939941,2,0.2,107.498,6,0.6,0.6173,99.22,-0.0521314,-0.104262799,0.4074,99.37272875,-4.584363533,8.203333074,-0.62899939,-1.906058757,0.2432,0.5455,0.4074,0.5556,0.7917,0.7273,0.5432,4.59412759,49.52583091,64.02581758,41.28736455,49.20543108,70.75086277,38.43694301,0.175843855,117.9909091,92.25757576,88.63636364,115.6728395,87.88148148,96.26049383,0.0,0.0,4.4,1.2,-31.40773669691549
Eduardo Salazar,CIN,23135,Setup/Closer Pitcher,average_rp,8,0,12.1,61,1,0,0,0,0,0,0,0,2,5,8.027048958,11,11,16,0,5,5,0,4,1,0,47,24,9,14,0,0,2,0,101,138,239,10,7.297317235,0.082,0.082,0.0,3.648658617,3.648658617,1.0,11.67570758,0.0,0.307692308,1.702707355,0.340425532,0.56,0.510638297,0.191489361,0.29787234,0.0,1.714285714,0.0,0.083333333,0.0,4.633422027,6.510206141,5.522226377,5.061940571,6.218729877,3.393626931,0.144479007,0.0142809,0.114247002,-0.139752001,-2.684999943,-0.269235998,0.157260001,0.137153998,0.160575002,0.658280015,-0.192616001,-0.696052446,0.2617,0.7,0.4268,0.7179,0.9206,0.8431,0.3766,0.541,0.0669,0.1506,0.2176,174.4429643,100.3714336,148.6259619,17.0395,-0.198195994,-0.161013007,-0.0514635,-0.212476999,0.383,0.2766,0.3404,0.1277,0.6383,0.234,0.1639,-0.129999995,36.81867704,94.71302601,42.50623232,109.3437463,38.87405035,135.0261033,0.0,123.7660559,127.8750446,114.5673855,77.99942832,118.3065506,94.39344174,81.49409645,0.0,93.06442434,79.64861189,141.1324293,123.5825875,71.31617146,89.43042512,2.832170202,1,0.0213,110.448,19,0.4043,0.6318,93.245,-1.643489957,-1.088403945,0.1255,93.52000326,-8.511899821,7.117466736,0.446214445,1.487381483,0.1846,0.7156,0.4268,0.625,0.9103,0.8431,0.4561,6.393488201,20.0,33.9388575,20.0,29.86008544,43.70862674,27.28018105,1.375417782,77.96875,53.9875,46.9625,97.79916318,87.13472803,84.35941423,0.0,0.0,7.25,1.625,-21.678349392514537
Steven Cruz,KCR,23165,Setup/Closer Pitcher,average_rp,6,0,7.0,34,0,0,0,0,0,0,0,0,1,3,7.714285714,6,6,4,1,8,7,0,1,1,0,18,8,1,9,0,0,1,0,58,77,135,0,0.0,0.2353,0.2059,0.0294,10.28571429,9.0,1.1429,5.142857143,1.285714286,0.153846154,1.571428571,0.176470588,0.566,0.444444444,0.055555555,0.5,0.0,0.888888888,0.111111111,0.125,0.0,6.255039883,6.523636489,5.779678678,5.109020567,5.865788701,1.459245832,-0.921168029,-0.0905452,-0.724361002,-0.195958003,-2.818000078,-0.267369002,0.201565996,0.154349998,0.191933006,0.050133299,-0.129911005,-0.842266879,0.1818,0.7241,0.4148,0.5714,0.8333,0.7679,0.4296,0.5882,0.0963,0.1556,0.2519,173.1592724,146.819774,152.305854,20.1782,-0.118946999,0.152761996,-0.181163996,-0.0284019,0.5,0.2222,0.2778,0.0556,0.7222,0.2222,0.4706,0.0386842,101.4439302,241.3502089,115.6234752,275.0846706,42.03195226,61.12174908,105.0265732,63.33358718,121.0252854,60.17793458,78.65622535,106.1577865,28.16190551,130.1869727,88.9152074,121.8510636,64.55819359,113.1740467,138.8181495,68.46327915,91.53444417,10.3078893,1,0.0556,109.06,9,0.5,0.6444,98.0575,-0.989055991,-1.136845967,0.4815,98.12307692,-6.959676889,8.251215069,-1.328955673,-2.044547189,0.1549,0.7031,0.4148,0.4545,0.8444,0.7679,0.4741,4.5865674,43.3970075,61.41877417,35.15947958,49.2867338,63.1604443,43.0440736,0.1708028,104.4479167,85.95416667,88.5125,117.934,96.08,100.037,6.75,1.5,5.5,1.3333333333333333,-17.572287853888547
Spencer Howard,TEX,23252,Middle Reliever,suboptimal_rp,3,0,3.1,18,0,0,0,0,0,0,0,0,1,1,10.80001107,4,4,4,1,2,3,0,1,0,0,12,6,0,6,1,0,0,0,36,45,81,3,8.100008304,0.1111,0.1667,-0.0556,5.400005536,8.100008304,0.6667,10.80001107,2.700002768,0.285714286,2.100002153,0.272727273,0.6061,0.5,0.0,0.5,0.166666666,1.0,0.166666666,0.0,0.0,9.555046341,8.631080643,6.717088926,6.463733682,6.885396544,1.244964731,-0.932869017,-0.089840598,-0.718725026,-0.065459996,-3.061000109,-0.33357501,0.11039,0.094250001,0.154332995,0.034200002,-0.152208,-0.440780463,0.2642,0.5926,0.375,0.5714,0.6875,0.6333,0.3375,0.6667,0.1358,0.1728,0.3086,246.5351827,217.0683337,201.5422114,19.5484,-0.116843,0.017974099,-0.0449766,-0.0270024,0.5,0.0833,0.4167,0.25,0.4167,0.3333,0.3333,0.01,47.90407825,195.3787407,60.70238672,247.5764574,24.51863881,128.3558047,220.5560298,117.6195191,161.7339562,93.00226253,84.21777676,119.4275099,0.0,130.1869727,133.3728107,121.8510636,24.20932252,169.7610702,80.08739382,102.6949187,87.7333374,17.25241725,1,0.0833,102.797,4,0.3333,0.3875,95.6774,-1.837059975,-5.925999918,0.3875,95.72257749,-5.707645047,10.14816087,-1.837061293,-5.926004172,0.2222,0.5714,0.375,0.3,0.8,0.6333,0.4375,5.038705185,21.28735516,41.33760677,29.22515742,44.42567765,49.99288037,34.05705568,0.47222679,117.4516129,88.82580645,89.90967742,104.48375,97.20125,93.465,8.8,3.333333333333333,7.0,1.75,-33.85702467037034
Cody Bolton,PIT,23265,Setup/Closer Pitcher,average_rp,16,0,21.1,107,1,0,0,0,0,0,1,1,0,11,6.328134995,15,15,30,3,22,15,0,1,0,0,69,27,20,20,0,2,3,1,195,260,455,12,5.062507996,0.2056,0.1402,0.0654,9.28126466,6.328134995,1.4667,12.65626999,1.265626999,0.32967033,2.109378332,0.409090909,0.7416,0.402985074,0.298507462,0.298507462,0.0,1.35,0.15,0.111111111,0.5,5.270668066,4.992560986,4.988127977,6.62991963,5.433683148,1.057466929,-1.851320028,-0.180446997,-1.443580031,0.188871995,-5.118999958,-0.556289971,0.341057003,0.29884699,0.407474995,0.832872987,-0.730637014,1.284421259,0.2276,0.7394,0.4132,0.6515,0.8689,0.7926,0.3626,0.5047,0.0857,0.156,0.2418,142.6563418,120.4463902,114.0028512,16.9971,-0.257344991,-0.587324023,0.510426998,-0.076897599,0.4058,0.3623,0.2319,0.0725,0.5217,0.4058,0.3738,0.699999988,92.35638225,161.9858287,108.1251038,189.6428414,57.01527382,146.3660175,103.1295887,132.6064884,158.4164464,137.6761479,103.2972606,93.36505769,147.1473223,81.66785778,115.8471103,98.60932562,104.3334661,96.13368361,101.0153323,123.6522815,92.55363696,8.824742173,7,0.1014,111.138,29,0.4203,0.5473,95.3105,-4.115499973,-1.652811234,0.5473,95.2293157,-4.054779175,8.203935861,-3.92011806,-1.574344602,0.177,0.684,0.4132,0.4884,0.8828,0.7926,0.4659,5.50311433,41.15159446,50.87962691,38.87750249,39.43274958,53.67015026,34.59636822,0.781833912,92.40963855,92.56586345,90.45220884,99.95692308,91.59692308,94.4178022,0.0,0.0,6.375,1.625,-30.86671133794719
Collin Snider,KCR,23307,Middle Reliever,average_rp,19,0,18.1,88,0,0,0,0,1,1,3,4,3,17,5.400009925,12,11,23,3,10,12,0,0,0,0,66,34,15,16,0,1,3,0,146,201,347,4,1.963639973,0.1136,0.1364,-0.0227,4.909099932,5.890919918,0.8333,11.29092984,1.47272998,0.302631579,1.909094418,0.317460317,0.7468,0.523076923,0.23076923,0.246153846,0.0,2.125,0.1875,0.088235294,0.0,6.255045397,5.570697593,5.771894348,7.337209857,6.49145715,-0.855035471,-3.846329927,-0.379604995,-3.036839962,-0.376073986,-4.037000179,-0.375117004,0.883387029,0.734025002,0.942842007,0.96301198,-0.39033699,-0.035381267,0.2358,0.6519,0.3977,0.66,0.9205,0.8261,0.389,0.5227,0.0692,0.1816,0.2507,121.2117135,146.8199035,130.0422794,18.7813,-0.157830998,-0.112576999,0.334351003,0.221774995,0.6061,0.2424,0.1515,0.1364,0.5455,0.3182,0.2841,0.027049201,48.99280707,159.8553335,55.18403278,180.0557517,30.64829853,134.1902685,120.3033867,124.5838327,147.0309888,108.2566019,103.768332,124.9395488,116.9802237,64.09204805,150.0444126,147.6982588,70.42712023,61.73129816,104.8416793,98.02696791,87.31769081,6.710738431,3,0.0455,109.185,20,0.303,0.5101,95.5311,-4.254740238,-2.403808044,0.1124,94.82820638,-4.90625626,4.442179362,2.263594352,5.804088081,0.2011,0.6196,0.3977,0.5676,0.9307,0.8333,0.4697,4.691782709,53.5559608,59.4521332,45.2933312,48.15557282,53.90538674,43.41315813,0.240946571,119.236,91.928,90.016,100.3270893,95.51988473,95.00835735,0.0,0.0,3.595238095238096,1.119047619047619,-18.68924695823706
JosA© Butto,NYM,23313,Starting Pitcher,average_rp,2,0,5.0,22,0,1,0,0,0,0,0,0,0,2,7.2,4,4,3,0,7,4,0,0,0,0,11,3,2,6,1,0,0,0,40,66,106,0,0.0,0.3182,0.1818,0.1364,12.6,7.2,1.75,5.4,0.0,0.166666667,1.4,0.272727273,0.4286,0.272727272,0.181818181,0.545454545,0.166666666,0.5,0.0,0.0,0.0,2.855039883,4.839063382,4.490984725,2.45794779,4.582366241,4.344960117,0.788751006,0.080650598,0.645204008,0.0157081,1.126999974,0.113490999,1.063470006,0.75849098,0.548200011,2.126600027,0.140751004,-0.125980395,0.3286,0.8857,0.5143,0.6087,0.8387,0.7407,0.3333,0.7273,0.1321,0.1038,0.2358,172.6342017,66.14606024,110.501002,19.2771,-0.108698003,0.020073101,-0.209420994,-0.189347997,0.7273,0.1818,0.0909,0.1818,0.6364,0.1818,0.5,0.065476201,142.9234101,210.0907116,146.7877879,215.7710698,68.02958811,62.44940216,0.0,67.03994693,105.1414161,91.78409863,59.69343996,63.18645311,89.62609612,149.2294494,0.0,176.7284019,52.35643009,37.68877347,123.2080948,55.4026454,92.41908958,22.70081815,0,0.0,108.009,5,0.4545,0.5143,94.2407,0.960959971,1.779555502,0.4857,94.15490005,-3.043137195,9.046353209,1.328660265,2.605216205,0.3281,0.8049,0.5143,0.619,0.7879,0.7222,0.3905,6.951117547,37.24346235,55.25871,28.38594294,23.86485717,50.40021981,20.65711698,1.747170377,112.5352941,91.44705882,94.1,99.58571429,91.7647619,93.79333333,9.0,4.0,0.0,0.0,-8.38456369983458
Freddy Tarnok,OAK,23324,Setup/Closer Pitcher,average_rp,4,0,12.0,53,1,1,0,0,0,0,0,1,2,3,3.75,5,5,8,3,10,10,0,0,1,0,33,10,5,18,3,0,0,0,101,137,238,6,4.5,0.1887,0.1887,0.0,7.5,7.5,1.0,6.0,2.25,0.186046512,1.5,0.166666667,0.942,0.303030303,0.151515151,0.545454545,0.166666666,0.555555555,0.166666666,0.0,0.0,7.338373216,6.56840259,6.227854823,6.54426134,6.218729877,-3.588373216,-3.335510015,-0.312267005,-2.498140097,0.0149201,0.896000028,0.0981111,0.941298008,0.951493979,0.917800009,1.184200048,-0.313538998,0.329389557,0.2448,0.7474,0.4454,0.7429,0.8873,0.8396,0.3992,0.6038,0.0714,0.1303,0.2017,91.8284425,176.3166139,153.3517274,20.2568,0.131334007,0.317934006,0.125667006,0.443601012,0.4545,0.3636,0.1818,0.1515,0.4545,0.3939,0.434,-0.090000004,81.34654792,221.1834806,84.30878401,229.2372255,36.77795825,71.30870726,183.796503,76.58945427,115.524136,56.83471599,130.9037182,72.38030902,76.80519736,142.0221519,133.3728107,110.773694,105.6406803,74.07755771,87.36806602,121.366722,90.74030096,25.16912102,7,0.2121,107.188,13,0.3939,0.5168,95.2764,-0.858308971,-0.697812171,0.5168,95.24796748,-2.647146334,10.96878077,-0.799040854,-0.649626711,0.2308,0.7037,0.4454,0.7333,0.8816,0.8396,0.4538,5.795260252,43.5349878,53.50027195,38.25205951,36.29177756,46.8456158,37.73690513,0.976599454,108.5121951,92.7796748,96.36178862,105.4470588,93.64789916,95.53109244,0.0,0.0,3.0,1.0,-16.520993154368046
Ron Marinaccio,NYY,23488,Setup/Closer Pitcher,average_rp,45,0,47.1,205,4,5,0,0,2,3,7,12,12,36,3.992960428,24,21,35,6,56,27,0,7,2,0,115,43,18,50,4,3,3,1,350,548,898,19,3.612678483,0.2732,0.1317,0.1415,10.64789448,5.133806265,2.0741,6.654934047,1.140845837,0.204678363,1.309860035,0.266055046,0.7426,0.387387387,0.162162162,0.45045045,0.08,0.86,0.12,0.069767441,0.333333333,4.691660566,4.790272868,4.15109608,4.336743123,4.521168902,-0.698700138,-1.689460039,-0.168933004,-1.35145998,-0.428802013,-0.35800001,-0.041094199,1.300500035,1.135460019,1.491400003,1.118059993,-0.214868993,-0.114851885,0.3398,0.689,0.4681,0.6927,0.823,0.7632,0.3673,0.5659,0.1102,0.1425,0.2528,95.24800235,108.4135582,111.8091648,20.7193,0.051965501,0.254896998,-0.0339984,0.220898002,0.4474,0.4211,0.1316,0.1316,0.5439,0.3246,0.4341,0.769999981,117.7739288,154.396859,119.6948047,156.9146006,76.28020971,79.0924573,93.19265568,84.25959699,100.8802992,90.72697782,103.1876225,92.52942198,82.20231953,117.2855609,96.02842409,109.0246358,122.3207878,53.60875896,104.5351247,99.9924208,88.61727628,16.21827282,13,0.113,113.38,42,0.3652,0.5162,93.8547,5.599470139,1.214635605,0.5179,93.7622828,-7.809590307,9.614547203,5.721664172,1.233117278,0.3072,0.6569,0.4676,0.6376,0.8296,0.7613,0.4587,4.728429699,55.3346411,53.98463069,48.12353651,47.76154084,60.17140519,38.42397111,0.265378296,111.8368534,95.56637931,96.24030172,109.1928412,92.27975391,95.3689038,0.0,0.0,4.55,1.425,-6.600198124741289
Justin Martinez,ARI,24453,Setup/Closer Pitcher,average_rp,10,0,10.0,57,0,0,0,0,1,0,0,1,1,6,12.6,14,14,13,2,14,11,1,2,1,0,30,14,5,11,1,0,1,0,105,131,236,3,2.7,0.2456,0.193,0.0526,12.6,9.9,1.2727,11.7,1.8,0.295454545,2.4,0.392857143,0.5172,0.466666666,0.166666666,0.366666666,0.09090909,1.272727272,0.181818181,0.071428571,0.0,6.955039883,6.173728091,5.397141395,6.102180011,5.58715093,5.644960117,-1.877470016,-0.181636006,-1.453089952,-0.222862005,-8.847999573,-0.829488993,0.595259011,0.38695699,0.353520006,0.513966978,-0.495283991,0.120888978,0.2994,0.5949,0.3983,0.5957,0.766,0.6809,0.3347,0.4386,0.1271,0.1568,0.2839,287.4153182,164.1783649,140.9496506,19.3911,-0.530497015,-0.210939005,-0.137921005,-0.348859996,0.2667,0.4,0.3333,0.2333,0.4667,0.3,0.4737,-0.050000001,110.3268429,222.9910193,146.7877879,296.685221,49.47606405,135.307038,146.6729612,118.8435423,180.2424276,132.2128087,72.04380691,108.1190421,82.15725482,100.315352,140.4207391,64.80041389,115.1841467,138.1921706,90.35260275,91.41436532,84.71466471,8.288233439,1,0.0333,110.155,10,0.3333,0.6017,100.6479,-6.225269794,-4.383992813,0.6017,100.5345098,-6.832098733,8.83330955,-6.461363815,-4.550256208,0.2741,0.5644,0.3983,0.5405,0.7719,0.6809,0.428,4.935040254,42.38536986,65.78449951,32.96462345,45.54024479,67.79362153,33.95534258,0.403118898,115.8739437,80.09014085,76.74788732,105.4194915,84.42966102,87.46398305,0.0,0.0,5.6,1.4,-28.858709281957136
Simeon Woods Richardson,MIN,24494,Starting Pitcher,average_rp,1,0,4.2,24,0,0,0,0,0,0,0,0,0,1,9.642850574,5,5,7,1,5,3,0,0,0,0,16,6,2,7,1,1,0,0,38,61,99,3,5.785710345,0.2083,0.125,0.0833,9.642850574,5.785710345,1.6667,13.4999908,1.928570115,0.333333333,2.142855683,0.4,0.5814,0.4,0.133333333,0.466666666,0.142857142,0.857142857,0.142857142,0.0,0.0,5.826466702,5.520781999,4.83048728,4.721287406,5.218729877,3.816383872,-0.417504013,-0.039589901,-0.316718996,-0.046289999,-2.931999922,-0.300256014,0.284850001,0.256720006,0.310799986,0.029999999,-0.195187002,0.032680424,0.3158,0.725,0.4845,0.7222,0.931,0.8511,0.4124,0.5,0.0707,0.1313,0.202,228.2580226,137.8808786,128.8760981,19.7733,-0.141742006,-0.115414001,0.0132615,-0.102151997,0.4375,0.25,0.3125,0.3125,0.1875,0.5,0.375,0.059999999,89.82014666,146.5340561,108.3969342,176.8400249,61.29659707,160.444482,157.5397524,137.2227722,165.0343676,136.4033184,80.79030899,95.54200791,67.58857373,121.507841,114.3195518,106.6196806,72.62796786,127.3208029,36.03932728,154.0423782,87.36000163,13.80206706,2,0.125,105.249,5,0.3125,0.4639,90.5556,0.059827,0.132948889,0.4639,90.51555447,1.626004367,11.64195557,0.098904025,0.219786722,0.283,0.7273,0.4845,0.6667,0.9375,0.8511,0.4536,4.63893,59.48236,40.73465,65.14191,48.72375,53.83849,50.76776,0.20571,70.5,101.4,100.8,109.2917526,97.78762887,101.257732,9.0,5.0,0.0,0.0,-12.429168764561132
Gus Varland,- - -,24737,Setup/Closer Pitcher,average_rp,16,0,20.1,103,1,1,0,0,0,0,1,1,2,11,6.639335336,18,15,27,3,20,16,1,1,2,0,66,33,14,18,1,1,1,0,150,254,404,17,7.524580047,0.1942,0.1553,0.0388,8.852447114,7.081957691,1.25,11.9508036,1.327867067,0.313953488,2.114751255,0.380952381,0.6533,0.507692307,0.215384615,0.276923076,0.055555555,1.833333333,0.166666666,0.03030303,0.0,5.71405297,5.259644687,5.23251362,5.844629102,5.75271046,0.925282366,-1.120180011,-0.093631983,-0.749060035,-0.172389904,-5.977999747,-0.605618704,0.345691665,0.391240206,0.462187506,0.317090987,-0.251126599,-0.247554513,0.2723,0.7083,0.4541,0.6094,0.8403,0.7596,0.4169,0.6699,0.1089,0.1757,0.2847,152.5458456,129.4579465,120.0960203,17.7508,-0.397648009,-0.434180006,0.130164303,-0.304016009,0.3333,0.4242,0.2424,0.0909,0.5455,0.3636,0.3786,0.179999996,87.22094355,179.4949771,103.1294547,212.2335538,48.59256293,138.2075075,108.2012193,126.2845512,158.8199583,128.20636,90.99000073,117.624013,106.1724528,75.76264355,128.7190113,81.00051744,122.1650041,100.5033967,105.6069384,110.8052912,93.72692308,7.308246319,7,0.1061,109.835,38,0.5758,0.5012,95.6683,-0.764249921,-0.378341545,0.5012,95.62821492,-6.767901128,9.334470541,-0.647016972,-0.320305432,0.2292,0.6588,0.4541,0.4773,0.8489,0.7596,0.5236,4.228083901,55.73324355,51.81365733,53.21758653,53.14089807,51.27785786,50.88875477,-0.068185757,109.3218846,100.6123933,99.52220895,116.0799118,100.6567596,102.9805002,0.0,0.0,6.3125,1.625,-19.35494153198588
Kyle Leahy,STL,24763,Setup/Closer Pitcher,suboptimal_rp,3,0,1.2,15,0,1,0,0,0,1,0,0,1,3,21.60008703,4,4,4,1,2,5,0,1,0,0,7,3,1,3,0,0,0,0,29,29,58,0,0.0,0.1333,0.3333,-0.2,10.80004352,27.00010879,0.4,21.60008703,5.400021758,0.444444444,5.400021758,0.5,0.6977,0.428571428,0.142857142,0.428571428,0.0,1.0,0.333333333,0.0,0.0,19.45510516,14.63112097,9.864622759,14.36790324,8.618729877,2.144981876,-2.538929939,-0.234658003,-1.877269983,-0.298720002,-2.944000006,-0.295414001,1.008749962,0.810333014,0.810333014,2.253599882,-0.400665998,0.104537113,0.1176,0.625,0.3276,0.5,0.7333,0.6842,0.4138,0.4667,0.1034,0.1724,0.2759,505.8979893,451.3675565,333.8941273,16.6667,-0.261619002,-0.094251499,0.067290798,-0.0269606,0.2857,0.1429,0.5714,0.1429,0.1429,0.7143,0.5333,-0.029999999,59.89171458,385.1663059,125.8186109,809.144772,15.54962014,249.7986151,440.0206565,178.7731918,405.5470962,168.2708475,97.17536743,99.29299788,70.42050399,117.2517102,257.4380226,69.42901488,41.13719501,236.900864,27.6589599,217.6532507,92.80343192,9.734514509,2,0.2857,104.325,4,0.5714,0.4828,95.7857,-2.1979599,-7.849856785,0.4828,95.76428223,-3.741785594,9.503250122,-2.197962616,-7.849866484,0.1,0.5714,0.3276,0.3333,0.75,0.6842,0.4828,7.308408966,20.0,54.30322571,20.0,20.02360224,53.03117793,20.0,1.985363966,109.7714286,57.15714286,56.1,109.6258621,70.25689655,74.60862069,0.0,0.0,5.0,1.0,-95.4130280728273
Colin Selby,PIT,24986,Setup/Closer Pitcher,average_rp,16,0,16.0,83,2,2,0,0,0,3,2,3,3,13,11.25,20,20,26,3,21,11,1,0,2,0,51,26,13,11,1,1,4,0,124,193,317,15,8.4375,0.253,0.1325,0.1205,11.8125,6.1875,1.9091,14.625,1.6875,0.361111111,2.3125,0.479166667,0.5183,0.52,0.26,0.22,0.09090909,2.363636363,0.272727272,0.153846153,0.0,5.130039883,3.829220013,4.142318698,5.784833298,4.772946745,6.119960117,-1.254160047,-0.123153999,-0.985230029,-1.095199943,-11.25399971,-1.114850044,1.198469996,0.868655026,1.134899974,1.415750027,-0.687605023,-0.226226734,0.25,0.6911,0.4222,0.4167,0.8824,0.7143,0.3905,0.494,0.1199,0.1893,0.3091,253.6108737,117.2355041,87.46273197,18.9957,-1.111490011,-0.68009901,-0.30824101,-0.98834002,0.4902,0.3137,0.1961,0.1569,0.4902,0.3529,0.4217,0.206667006,113.6499405,153.1384104,137.6135512,185.4282631,74.21409611,169.1337975,137.5059011,145.2532184,173.6710891,161.2595622,72.19023732,120.4755043,128.165318,60.18921132,210.6311091,119.1184081,90.34050717,81.28951206,94.90819622,107.546312,88.90240234,2.502839966,5,0.098,110.127,22,0.4314,0.4603,96.4897,-4.755380154,-3.27957252,0.0032,97.40000153,-6.214159966,8.903559685,-0.058001734,-5.800173432,0.2099,0.6471,0.4222,0.2941,0.8687,0.7218,0.4857,5.215148391,20.0,64.41159,20.0,42.52871502,60.027167,36.26063909,0.589857129,99.9,52.9,53.3,113.9292063,91.82412698,96.38952381,6.2,1.6,5.125,1.375,-27.574313929381603
Garrett Hill,DET,25097,Middle Reliever,suboptimal_rp,9,0,15.2,80,0,0,0,0,1,0,1,1,3,6,9.191469592,20,16,19,4,14,14,0,1,1,0,51,22,6,22,1,0,1,0,134,176,310,7,4.021267947,0.175,0.175,0.0,8.042535893,8.042535893,1.0,10.91487014,2.297867398,0.292307692,2.106378448,0.319148936,0.493,0.44,0.12,0.44,0.045454545,1.0,0.181818181,0.045454545,0.0,7.659285729,6.661868565,5.988003735,6.58587849,6.218729877,1.532183863,-5.697619915,-0.544138014,-4.353099823,-0.172826007,-10.92399979,-1.095880032,0.521589994,0.557430029,1.001379967,0.532266974,-0.773446977,0.442102418,0.1667,0.6741,0.3883,0.6552,0.8571,0.8083,0.4369,0.5125,0.0742,0.1774,0.2516,214.1925759,180.3961863,155.5353791,19.2314,-1.05084002,-0.088084698,-0.418615013,-0.506699979,0.44,0.24,0.32,0.08,0.52,0.4,0.4,0.07,75.44892331,205.1476785,90.40752287,245.8198152,36.77795825,129.7208799,187.7066632,120.3338157,162.2250336,108.8324349,68.50107892,105.0962087,60.82971651,114.564536,145.4976116,107.2289359,69.72284915,130.3765022,99.94906765,123.2339026,89.76431334,13.26970598,6,0.1176,113.322,21,0.4118,0.5534,93.7544,-1.552860022,-0.908105276,0.3204,93.67576152,-6.278040414,8.698202114,-1.645514209,-1.662135564,0.1409,0.625,0.3916,0.5714,0.86,0.8099,0.5178,5.722652516,34.98090525,45.54466677,35.24026384,37.07246145,42.23167397,38.12507394,0.928191677,92.07777778,85.34343434,80.28282828,92.82694805,87.10357143,85.64935065,9.0,5.5,7.777777777777778,2.0,-40.84244797517112
